,index,contribution_id,features,personId,pred,pred_conf
42,42,57d944f0daafc31b10d65f3c,"Carole  Dennie the ottawa hospital, university of ottawa Receptor/Pathway,Topic: Radiology,Cardiomyopathies General,Cardiovascular General,Health,Pathology,Topic: Pathology,Imaging,Imaging General,Topic: Cardiovascular ,Magnetic Resonance Imaging (MRI),Cardiothoracic Radiology,Mode of Disease Receptor/Pathway,Topic: Radiology,Cardiomyopathies General,Cardiovascular General,Health,Pathology,Topic: Pathology,Imaging,Imaging General,Topic: Cardiovascular ,Magnetic Resonance Imaging (MRI),Cardiothoracic Radiology,Mode of Disease Receptor/Pathway Topic: Radiology Cardiomyopathies General Cardiovascular General Health Pathology Topic: Pathology Imaging Imaging General Topic: Cardiovascular  Magnetic Resonance Imaging (MRI) Cardiothoracic Radiology Mode of Disease",1300152167113,1300152167113,0.0
43,43,57d944f1daafc31b10d66919,"Eric  Winer harvard medical school Health,Care/Nursing,Oncology General,Solid Tumors plus Hemato-Onc [All] Health,Care/Nursing,Oncology General,Solid Tumors plus Hemato-Onc [All] Health Care/Nursing Oncology General Solid Tumors plus Hemato-Onc [All]",10004446,10004446,0.0
44,44,57d944f1daafc31b10d66985,"Eric  Winer harvard medical school Solid Tumors plus Hemato-Onc [All],Cancer Treatment/Therapy General,Oncology General,Cancer Therapy,Topic: Solid Tumors,Topic: Gynecology & Obstetrics,Breast Cancer [All],Breast Cancer Solid Tumors plus Hemato-Onc [All],Cancer Treatment/Therapy General,Oncology General,Cancer Therapy,Topic: Solid Tumors,Topic: Gynecology & Obstetrics,Breast Cancer [All],Breast Cancer Solid Tumors plus Hemato-Onc [All] Cancer Treatment/Therapy General Oncology General Cancer Therapy Topic: Solid Tumors Topic: Gynecology & Obstetrics Breast Cancer [All] Breast Cancer",10004446,10004446,0.0
45,45,57d944f1daafc31b10d669a7,"Eric  Winer harvard medical school Triple Negative Breast Cancer (TNBC) [All],Topic: Gynecology & Obstetrics,Breast Cancer - Neoadjuvant Therapy,Surgery,Breast Cancer,Solid Tumors plus Hemato-Onc [All],Topic: Solid Tumors,Neoadjuvant,Neoadjuvant Therapy,Triple Negative,Oncology General,Therapy plain only,Triple Negative Breast Cancer (TNBC) - NeoAdjuvant Therapy,HER2 negative (HER2-) Breast Cancer [All],Topic: Surgery,Women,Therapy General,Breast Cancer [All],Triple Negative Breast Cancer (TNBC),Neoadjuvant Cancer Therapy,HER2 negative (HER2-) Breast Cancer Triple Negative Breast Cancer (TNBC) [All],Topic: Gynecology & Obstetrics,Breast Cancer - Neoadjuvant Therapy,Surgery,Breast Cancer,Solid Tumors plus Hemato-Onc [All],Topic: Solid Tumors,Neoadjuvant,Neoadjuvant Therapy,Triple Negative,Oncology General,Therapy plain only,Triple Negative Breast Cancer (TNBC) - NeoAdjuvant Therapy,HER2 negative (HER2-) Breast Cancer [All],Topic: Surgery,Women,Therapy General,Breast Cancer [All],Triple Negative Breast Cancer (TNBC),Neoadjuvant Cancer Therapy,HER2 negative (HER2-) Breast Cancer Triple Negative Breast Cancer (TNBC) [All] Topic: Gynecology & Obstetrics Breast Cancer - Neoadjuvant Therapy Surgery Breast Cancer Solid Tumors plus Hemato-Onc [All] Topic: Solid Tumors Neoadjuvant Neoadjuvant Therapy Triple Negative Oncology General Therapy plain only Triple Negative Breast Cancer (TNBC) - NeoAdjuvant Therapy HER2 negative (HER2-) Breast Cancer [All] Topic: Surgery Women Therapy General Breast Cancer [All] Triple Negative Breast Cancer (TNBC) Neoadjuvant Cancer Therapy HER2 negative (HER2-) Breast Cancer",10004446,10004446,0.0
46,46,57d944f3daafc31b10d68107,Paul M. Arnold    ,85631550001,85631550001,0.0
47,47,57d944f4daafc31b10d69487,"Betsy  Davis medical university of south carolina Solid Tumors plus Hemato-Onc [All],Oncology General Solid Tumors plus Hemato-Onc [All],Oncology General Solid Tumors plus Hemato-Onc [All] Oncology General",1300152106112,1300152106112,0.0
48,48,57d944f4daafc31b10d694b9,"Betsy  Davis department of otolaryngology - head and neck surgery at the medical university of south carolina Solid Tumors plus Hemato-Onc [All],Oncology General Solid Tumors plus Hemato-Onc [All],Oncology General Solid Tumors plus Hemato-Onc [All] Oncology General",1300152106112,1300152106112,0.0
49,49,57d944f5daafc31b10d6972e,"Wei Wei Liu department of head and neck surgery, sun yat-sen cancer center   ",Match_CN_2_001_Match-108,Match_CN_2_001_Match-108,0.0
50,50,57d944f5daafc31b10d69c5b,"Peter  Cordeiro  Surgery,Surgery General,Topic: Surgery Surgery,Surgery General,Topic: Surgery Surgery Surgery General Topic: Surgery",1300152106113,1300152106113,0.0
51,51,57d944f9daafc31b10d6d3e5,"Anthony R. Mato abramson cancer center, perelman school of medicine, university of pennsylvania, philadelphia, pa Leukemias [All],FrontlineTherapy,Angiogenesis Inhibitors General,Immunomodulatory Drugs (IMIDs),Lymphomas,Solid Tumors plus Hemato-Onc [All],Leukemias - Chemo/Targeted Therapy,Lymphomas [All],Combination Combined,Therapy General,Cancer Drugs [All],Hematologic Malignancies - IMIDs,B-Cell Non-Hodgkin's Lymphoma,CLL - Chemo/Targeted Therapy,Maintenance,Non-Hodgkin Lymphoma (NHL) [All],Leukemias,Indolent Lymphomas,Chronic Lymphocytic Leukemia (CLL/SLL) [All],Chronic Lymphocytic Leukemia (CLL),NHL - Targeted Therapy,Therapy plain only,Non-Hodgkin's Lymphoma (NHL),Targeted Cancer Therapy,CLL - IMIDs,Lenalidomide (REVLIMID®),NHL - Chemo/Targeted Therapy,Lymphomas - IMIDs,Transplant,Hematologic Malignancies - Chemo/Targeted Therapy,Hematologic Malignancies [All],Cancer Therapy,Topic: Hematology,Systemic Cancer Therapy,Hematologic Malignancies,Lymphomas - Chemo/Targeted Therapy,Oncology - Drugs,First Line Anti-Cancer Drug Therapy,Topic: Hematologic Malignancies,Cancer Treatment/Therapy General,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Maintenance Therapy,Angiogenesis Inhibitors Leukemias [All],FrontlineTherapy,Angiogenesis Inhibitors General,Immunomodulatory Drugs (IMIDs),Lymphomas,Solid Tumors plus Hemato-Onc [All],Leukemias - Chemo/Targeted Therapy,Lymphomas [All],Combination Combined,Therapy General,Cancer Drugs [All],Hematologic Malignancies - IMIDs,B-Cell Non-Hodgkin's Lymphoma,CLL - Chemo/Targeted Therapy,Maintenance,Non-Hodgkin Lymphoma (NHL) [All],Leukemias,Indolent Lymphomas,Chronic Lymphocytic Leukemia (CLL/SLL) [All],Chronic Lymphocytic Leukemia (CLL),NHL - Targeted Therapy,Therapy plain only,Non-Hodgkin's Lymphoma (NHL),Targeted Cancer Therapy,CLL - IMIDs,Lenalidomide (REVLIMID®),NHL - Chemo/Targeted Therapy,Lymphomas - IMIDs,Transplant,Hematologic Malignancies - Chemo/Targeted Therapy,Hematologic Malignancies [All],Cancer Therapy,Topic: Hematology,Systemic Cancer Therapy,Hematologic Malignancies,Lymphomas - Chemo/Targeted Therapy,Oncology - Drugs,First Line Anti-Cancer Drug Therapy,Topic: Hematologic Malignancies,Cancer Treatment/Therapy General,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Maintenance Therapy,Angiogenesis Inhibitors Leukemias [All] FrontlineTherapy Angiogenesis Inhibitors General Immunomodulatory Drugs (IMIDs) Lymphomas Solid Tumors plus Hemato-Onc [All] Leukemias - Chemo/Targeted Therapy Lymphomas [All] Combination Combined Therapy General Cancer Drugs [All] Hematologic Malignancies - IMIDs B-Cell Non-Hodgkin's Lymphoma CLL - Chemo/Targeted Therapy Maintenance Non-Hodgkin Lymphoma (NHL) [All] Leukemias Indolent Lymphomas Chronic Lymphocytic Leukemia (CLL/SLL) [All] Chronic Lymphocytic Leukemia (CLL) NHL - Targeted Therapy Therapy plain only Non-Hodgkin's Lymphoma (NHL) Targeted Cancer Therapy CLL - IMIDs Lenalidomide (REVLIMID®) NHL - Chemo/Targeted Therapy Lymphomas - IMIDs Transplant Hematologic Malignancies - Chemo/Targeted Therapy Hematologic Malignancies [All] Cancer Therapy Topic: Hematology Systemic Cancer Therapy Hematologic Malignancies Lymphomas - Chemo/Targeted Therapy Oncology - Drugs First Line Anti-Cancer Drug Therapy Topic: Hematologic Malignancies Cancer Treatment/Therapy General Solid Tumors/HemOnc - Chemo/Targeted Therapy Maintenance Therapy Angiogenesis Inhibitors",10004112,10004112,0.0
52,52,57d944fadaafc31b10d6d4a5,"Erica M. Wood monash university, melbourne, australia Health,Topic: Benign Hematology,Bleeding,Topic: Epidemiology,Epidemiology+Risk,Prevention,Blood Transfusion,Topic: Hematology,Public Health,Blood,Research,Risk Factors Health,Topic: Benign Hematology,Bleeding,Topic: Epidemiology,Epidemiology+Risk,Prevention,Blood Transfusion,Topic: Hematology,Public Health,Blood,Research,Risk Factors Health Topic: Benign Hematology Bleeding Topic: Epidemiology Epidemiology+Risk Prevention Blood Transfusion Topic: Hematology Public Health Blood Research Risk Factors",1300152152113,1300152152113,0.0
53,53,57d944fbdaafc31b10d6e8d9,"Jun  Liang  Oncology General,Systemic Cancer Therapy,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Head and Neck CancerPipeline,Gastrointestinal Cancer General,Physics,Esophageal Cancer [All],Colorectal Cancer (CRC) Pipeline,Combination Combined,Radiotherapy General,Oncology - Drugs,EsophagealCancerPipeline,Gastrointestinal Cancers [All],Cancer Therapy,Topic: Solid Tumors,Onco Targeted Therapy Other,Therapy plain only,Cancer Drugs [All],Gastrointestinal Cancers - Targeted Therapy,Gastrointestinal Cancers,Solid Tumors plus Hemato-Onc [All],Health,Therapy General,Abdominal Surgery,Gastrointestinal Cancers - Chemo/Targeted Therapy,Topic: Gastroenterology,Esophageal Cancer,Abdominal Radiology,Gastric Cancer Pipeline,Esophageal Cancer - Chemo/Targeted Therapy,Cancer Radiotherapy,Health,Head and Neck CancerPipeline,Targeted Cancer Therapy,Onco Targeted Therapy Other,Esophageal Cancer - Pipeline,Pancreatic Cancer-Pipeline,Therapy plain only,EsophagealCancerPipeline,Oncology General,Esophageal Cancer - Pipeline,Gastrointestinal Cancers [All],Abdominal Surgery,Topic: Gastroenterology,Radiotherapy General,Physics,Abdominal Radiology,Gastric Cancer Pipeline,Cancer Therapy,Pancreatic Cancer-Pipeline,Combination Combined,Colorectal Cancer (CRC) Pipeline,Esophageal Cancer,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Gastrointestinal Cancers,Cancer Drugs [All],Solid Tumors plus Hemato-Onc [All],Targeted Cancer Therapy,Topic: Solid Tumors,Systemic Cancer Therapy,Esophageal Cancer [All],Gastrointestinal Cancers - Targeted Therapy,Oncology - Drugs,Gastrointestinal Cancer General,Cancer Radiotherapy,Therapy General,Gastrointestinal Cancers - Chemo/Targeted Therapy,Esophageal Cancer - Chemo/Targeted Therapy Oncology General,Systemic Cancer Therapy,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Head and Neck CancerPipeline,Gastrointestinal Cancer General,Physics,Esophageal Cancer [All],Colorectal Cancer (CRC) Pipeline,Combination Combined,Radiotherapy General,Oncology - Drugs,EsophagealCancerPipeline,Gastrointestinal Cancers [All],Cancer Therapy,Topic: Solid Tumors,Onco Targeted Therapy Other,Therapy plain only,Cancer Drugs [All],Gastrointestinal Cancers - Targeted Therapy,Gastrointestinal Cancers,Solid Tumors plus Hemato-Onc [All],Health,Therapy General,Abdominal Surgery,Gastrointestinal Cancers - Chemo/Targeted Therapy,Topic: Gastroenterology,Esophageal Cancer,Abdominal Radiology,Gastric Cancer Pipeline,Esophageal Cancer - Chemo/Targeted Therapy,Cancer Radiotherapy,Health,Head and Neck CancerPipeline,Targeted Cancer Therapy,Onco Targeted Therapy Other,Esophageal Cancer - Pipeline,Pancreatic Cancer-Pipeline,Therapy plain only,EsophagealCancerPipeline,Oncology General,Esophageal Cancer - Pipeline,Gastrointestinal Cancers [All],Abdominal Surgery,Topic: Gastroenterology,Radiotherapy General,Physics,Abdominal Radiology,Gastric Cancer Pipeline,Cancer Therapy,Pancreatic Cancer-Pipeline,Combination Combined,Colorectal Cancer (CRC) Pipeline,Esophageal Cancer,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Gastrointestinal Cancers,Cancer Drugs [All],Solid Tumors plus Hemato-Onc [All],Targeted Cancer Therapy,Topic: Solid Tumors,Systemic Cancer Therapy,Esophageal Cancer [All],Gastrointestinal Cancers - Targeted Therapy,Oncology - Drugs,Gastrointestinal Cancer General,Cancer Radiotherapy,Therapy General,Gastrointestinal Cancers - Chemo/Targeted Therapy,Esophageal Cancer - Chemo/Targeted Therapy Oncology General Systemic Cancer Therapy Solid Tumors/HemOnc - Chemo/Targeted Therapy Head and Neck CancerPipeline Gastrointestinal Cancer General Physics Esophageal Cancer [All] Colorectal Cancer (CRC) Pipeline Combination Combined Radiotherapy General Oncology - Drugs EsophagealCancerPipeline Gastrointestinal Cancers [All] Cancer Therapy Topic: Solid Tumors Onco Targeted Therapy Other Therapy plain only Cancer Drugs [All] Gastrointestinal Cancers - Targeted Therapy Gastrointestinal Cancers Solid Tumors plus Hemato-Onc [All] Health Therapy General Abdominal Surgery Gastrointestinal Cancers - Chemo/Targeted Therapy Topic: Gastroenterology Esophageal Cancer Abdominal Radiology Gastric Cancer Pipeline Esophageal Cancer - Chemo/Targeted Therapy Cancer Radiotherapy Health Head and Neck CancerPipeline Targeted Cancer Therapy Onco Targeted Therapy Other Esophageal Cancer - Pipeline Pancreatic Cancer-Pipeline Therapy plain only EsophagealCancerPipeline Oncology General Esophageal Cancer - Pipeline Gastrointestinal Cancers [All] Abdominal Surgery Topic: Gastroenterology Radiotherapy General Physics Abdominal Radiology Gastric Cancer Pipeline Cancer Therapy Pancreatic Cancer-Pipeline Combination Combined Colorectal Cancer (CRC) Pipeline Esophageal Cancer Solid Tumors/HemOnc - Chemo/Targeted Therapy Gastrointestinal Cancers Cancer Drugs [All] Solid Tumors plus Hemato-Onc [All] Targeted Cancer Therapy Topic: Solid Tumors Systemic Cancer Therapy Esophageal Cancer [All] Gastrointestinal Cancers - Targeted Therapy Oncology - Drugs Gastrointestinal Cancer General Cancer Radiotherapy Therapy General Gastrointestinal Cancers - Chemo/Targeted Therapy Esophageal Cancer - Chemo/Targeted Therapy",Match_CN_2_001_Match-128,Match_CN_2_001_Match-128,0.0
54,54,57d944fbdaafc31b10d6ea26,"Eric  Winer dana-farber cancer institute Topic: Gynecology & Obstetrics,Solid Tumors plus Hemato-Onc [All],Education,Topic: Solid Tumors,Oncology General,Breast Cancer [All] Topic: Gynecology & Obstetrics,Solid Tumors plus Hemato-Onc [All],Education,Topic: Solid Tumors,Oncology General,Breast Cancer [All] Topic: Gynecology & Obstetrics Solid Tumors plus Hemato-Onc [All] Education Topic: Solid Tumors Oncology General Breast Cancer [All]",10004446,10004446,0.0
55,55,57d944fddaafc31b10d6f9f2,"Jun  Liang  Rare Cancers [All],Pediatric Oncology,Soft Tissue/Bone Tumors [All],Oncology General,Oral Cancers (Mouth Cancers) [All],Pediatrics,Head and Neck Cancer [All],Otolaryngology,Topic: Solid Tumors,Liposarcoma [All],Soft Tissue Sarcoma [All],Health,Pediatric Hematology/Oncology [All],Sarcomas General,Solid Tumors plus Hemato-Onc [All],Sarcomas [All],Rare Cancers General Rare Cancers [All],Pediatric Oncology,Soft Tissue/Bone Tumors [All],Oncology General,Oral Cancers (Mouth Cancers) [All],Pediatrics,Head and Neck Cancer [All],Otolaryngology,Topic: Solid Tumors,Liposarcoma [All],Soft Tissue Sarcoma [All],Health,Pediatric Hematology/Oncology [All],Sarcomas General,Solid Tumors plus Hemato-Onc [All],Sarcomas [All],Rare Cancers General Rare Cancers [All] Pediatric Oncology Soft Tissue/Bone Tumors [All] Oncology General Oral Cancers (Mouth Cancers) [All] Pediatrics Head and Neck Cancer [All] Otolaryngology Topic: Solid Tumors Liposarcoma [All] Soft Tissue Sarcoma [All] Health Pediatric Hematology/Oncology [All] Sarcomas General Solid Tumors plus Hemato-Onc [All] Sarcomas [All] Rare Cancers General",Match_CN_2_001_Match-128,Match_CN_2_001_Match-128,0.0
56,56,57d944fddaafc31b10d6ff63,"Jun  Zhou  Therapy plain only,Topic: Radiology,Radiotherapy General,Research,Oncology General,Imaging General,Cancer Treatment/Therapy General,Cancer Radiotherapy,Radiosurgery,Solid Tumors plus Hemato-Onc [All],Therapy General,Cancer Therapy,Cancer Imaging,Imaging,Physics,Stereotactic Body Radiation Therapy Therapy plain only,Topic: Radiology,Radiotherapy General,Research,Oncology General,Imaging General,Cancer Treatment/Therapy General,Cancer Radiotherapy,Radiosurgery,Solid Tumors plus Hemato-Onc [All],Therapy General,Cancer Therapy,Cancer Imaging,Imaging,Physics,Stereotactic Body Radiation Therapy Therapy plain only Topic: Radiology Radiotherapy General Research Oncology General Imaging General Cancer Treatment/Therapy General Cancer Radiotherapy Radiosurgery Solid Tumors plus Hemato-Onc [All] Therapy General Cancer Therapy Cancer Imaging Imaging Physics Stereotactic Body Radiation Therapy",CHtr_001_113,CHtr_001_113,0.0
57,57,57d944fddaafc31b10d6ff96,"Shuang  Zhao  Physics,Efficacy/Effectiveness General,Oncology General,Cancer Therapy,Oncology - Health Outcomes,Research,Patient Perspective,Prostate Cancer,Solid Tumors plus Hemato-Onc [All],Genitourinary Cancers,Clinical Outcome,Patient-Reported Outcomes (PRO) in Oncology,Cancer Radiotherapy,Quality of life (QoL),Andrology,Topic: Urology,Health Economics / Outcomes / Real World,Radiotherapy General,Patient-Reported Outcomes (PRO),Genitourinary Cancers [All],Health,Abdominal Radiology,Oncology - Outcomes/Economics,Prostate Cancer [All],Topic: Solid Tumors,Health Outcomes,Urology General,Prostate Cancer - Radiotherapy,Quality of Life in Oncology Physics,Efficacy/Effectiveness General,Oncology General,Cancer Therapy,Oncology - Health Outcomes,Research,Patient Perspective,Prostate Cancer,Solid Tumors plus Hemato-Onc [All],Genitourinary Cancers,Clinical Outcome,Patient-Reported Outcomes (PRO) in Oncology,Cancer Radiotherapy,Quality of life (QoL),Andrology,Topic: Urology,Health Economics / Outcomes / Real World,Radiotherapy General,Patient-Reported Outcomes (PRO),Genitourinary Cancers [All],Health,Abdominal Radiology,Oncology - Outcomes/Economics,Prostate Cancer [All],Topic: Solid Tumors,Health Outcomes,Urology General,Prostate Cancer - Radiotherapy,Quality of Life in Oncology Physics Efficacy/Effectiveness General Oncology General Cancer Therapy Oncology - Health Outcomes Research Patient Perspective Prostate Cancer Solid Tumors plus Hemato-Onc [All] Genitourinary Cancers Clinical Outcome Patient-Reported Outcomes (PRO) in Oncology Cancer Radiotherapy Quality of life (QoL) Andrology Topic: Urology Health Economics / Outcomes / Real World Radiotherapy General Patient-Reported Outcomes (PRO) Genitourinary Cancers [All] Health Abdominal Radiology Oncology - Outcomes/Economics Prostate Cancer [All] Topic: Solid Tumors Health Outcomes Urology General Prostate Cancer - Radiotherapy Quality of Life in Oncology",1300152138113,1300152138113,0.0
